0.292042725	0.289964736	0.4586230192	0.9808456376	0.27680687	0.2923998083	0.4036809948	0.6444431225	0.4174911214	0.3047752012	0	0.4451953347	0.2916666667	0.2592592593	0.4285714286	0.4427397523	0.7311636462	0.3126380737	0.2716074582	0.7623098512	0.2895921727	0.5702980734	0.5269880967	0.4918823106	0.4151671688	0.522282764	0.4661306677	0.4035250141	0.3345152567	0.2774818175	0.5	0.4838709677	0.4886972387	0	0	0	0.5714285714	0.4285714286	0.2222222222	0.1538461538	0.25	0	0	0	0.2041231489	0.4498832428	0.4231617317	0	0	0.0816512	0.4639777345	0.4864660459	0.6472355299	0.4494892009	0.7229966632	0.5000017321	0.4310167696	0.0832803003	0.3904817822	0.0832831287	0.4905720443	0.4441259605	0.5428678022	0.543284554	0.4728375378	0.4368618018	0.3945954889	0.2971348317	0.4531974706	0.5110522248	0.58980726	0.5563256673	0.5307858243	0.551498937	0.4415956112	0.3395794018	0.6406737895	0.4719954422	0.3891696657	0.5211578693	0.3649109701	0.3280359823	0.3804430863	0.5806185379	0.6315628944	0.8	0.4444444444	0.380952	0.125	0	0.3333333333	0.3333333333	0.2777777778	0.1666666667	0	0.3333333333	0.4545454545	0	0	0	0.5	0	0	0	0	1	0	0	0	0	0	0	0.5	0.75	0.1666666667	0	0	0	0	0	1	0	0	0.458641393	0.3204196228	0.3696569986	0.25	0.5666666667	0	0	0.3703703704	0	0.2174630418	0.0743645795	0	0.2908867118	0.4992881876	0	0.4621309804	0	0	0.6940153441	0.5254799052	0	0	0	0.071429	0	0	0	0.733336	0.6875	0.1538461538	0.4285714286	0.4	0.5	0.3333333333	0	0	0.3333333333	0.5	0	0.7005445655	0.605258914	0.4707848569	0.5089615946	0.468214943	0.4842349926	0.5788456329	0.715285959	0.2352616532	0.261463671	0.5074626866	0.3492215824	0.5128205128	B
0.5336944856	0.0245235548	0.4045689651	0.9281543624	0.0306836515	0.263574269	0.4442783836	0.3796246909	0.2782009698	0.3047714177	0	0.3829823778	0.4166666667	0.4074074074	0.4107142857	0.336070802	0.5702311356	0.592396818	0.3371954935	0.5499107099	0.1175793753	0.2454338155	0.2324288342	0.2456037745	0.2121185242	0.3032239181	0.2603141372	0.2052363014	0.1808006622	0.1634773942	0	0.3225806452	0.5020623347	0	0	0.2857142857	0.2857142857	0.1428571429	0.5555555556	0.2307692308	0	0	0	0	0.25	0.3190759255	0.2644396571	0	0	0.0923776	0.1359690537	0.1329186775	0.1677332222	0	0.2541412278	0	0.1861732483	0	0.238345484	0	0.3374184871	0.3322688158	0.2793452545	0.3710597477	0.2981174488	0.2929996664	0.2461865954	0.2005974842	0.369042802	0.3502433035	0.3029919506	0.2620529925	0.2226817066	0.1808857906	0.1441098072	0.1191131434	0.2427141719	0.1829181265	0.1612957884	0.2324546936	0.1415890884	0.1045987861	0.2108479756	0.389622149	0.4635837409	0.6	0.6666666667	0.561404	0.375	0	0.25	0	0.3333333333	0.3333333333	0	0	0.0909090909	0.25	0	0	0	0	0.6666666667	0	0	0	0	0.75	0	0	0.3333333333	0	0.25	0	0	0	0	0	0	0	0	0	0	0.3578962222	0.3950546322	0.4312873831	0.5	0.1666666667	0	0.5714285714	0.3703703704	0.146013981	0.4511145968	0.2499990997	0	0.2468106095	0.2359779136	0	0.1772574119	0	0	0	0	0	0	0	0	0.9602643925	0.5996402998	0	1	1	0.5384615385	0.2857142857	0.4	0.25	0.3333333333	0	0	0.3333333333	0.3333333333	0	0.4124249833	0.4411936724	0.345747729	0.3092649851	0.3260265369	0.4688487944	0.4985555948	0.1114268315	0.8045473012	0.154250427	0.3134328358	0.5732565579	0.2948717949	B
0.5134869934	0.0355451175	0.4824555646	0.9280805369	0.3229713824	0.2635672742	0.8061120534	0.323299079	0.3295062801	0.304777093	0.5	0.4479865816	0.4166666667	0.4074074074	0.4464285714	0.5382706443	0.4142011764	0.6286799913	0.2506377252	0.6147440467	0.2992021704	0.4039055844	0.4613100741	0.4769769582	0.4737210821	0.4271256502	0.3743616603	0.3080004643	0.269950985	0.2403390789	0	0.4516129032	0.5058371686	0	0	0.4285714286	0.2857142857	0.1428571429	0.5555555556	0.1538461538	0.25	0	0	0	0.25	0.2746193139	0.3186012991	0	0	0.0923776	0.1150547507	0.1829655752	0.4288703573	0	0.5757933171	0	0.3858928647	0	0.5808668844	0	0.5088005676	0.4484220194	0.4752762704	0.4867322357	0.4181746934	0.3424919849	0.3257333782	0.2472732635	0.4899763986	0.4202950084	0.4421859428	0.3407885853	0.2739624594	0.2030534948	0.1728415049	0.1308848337	0.5324451071	0.3765037841	0.2775031859	0.4625967812	0.2400646161	0.1689053861	0.3093964859	0.3232778135	0.5714301501	0.6	0.8888888889	0.5333333333	0.5	0	0.0833333333	0	0.2222222222	0.5	0	0.1666666667	0.2727272727	0.25	0	0	0	0	0.6666666667	0	0	0	0	0.75	0	0	0.3333333333	0	0.25	0.25	0	0	0	0	0	0	0	0.3333333333	0	0.519337209	0.4607293495	0.5126957364	0.5833333333	0.4666666667	0	0.5714285714	0.2962962963	0.2920279621	0.3590555738	0.4232505679	0	0.0627714564	0.2355247891	0	0.3952815678	0	0	0.2083584504	0	0	0	0	0	0.9602643925	0.5996402998	0	0.692304	0.6428575	0.5384615385	0.2857142857	0.4	0.25	0.3333333333	0	0	0.3333333333	0.3333333333	0	0.635418982	0.5745318508	0.4604478563	0.5090450944	0.4540140627	0.3561694446	0.7007770486	0.3318821781	0.8072655311	0.2569964525	0.4626865672	0.5635529964	0.4487179487	B
0.2050288751	0.4569652863	0.3950135351	0.9278993289	0.0001873674	0.3277794682	0.4441627981	0.7634174835	0.3352283514	0.5355671332	0	0.5580404447	0.4166666667	0.4074074074	0.5892857143	0.2892082133	0.5922878454	0.6467729854	0.275786365	0.6480846998	0.1666832834	0.3851775958	0.3849263228	0.3115537378	0.2654031164	0.4648233192	0.408460274	0.3285791828	0.2553438981	0.2329235796	0.1666666667	0.5161290323	0.6342756959	0	0	0.2857142857	0.2857142857	0.1428571429	0.1111111111	0.8461538462	0	0	0	0	0.625001299	0.5368664106	0.4054265714	0	0	0.554256	0.5217098708	0.5159548175	0.1995624035	0	0.1992868389	0	0.2958851929	0	0.1610263028	0	0.4270238228	0.4889128689	0.4589129946	0.541180956	0.4742037375	0.4424231073	0.3574928384	0.3041034486	0.5334066279	0.6043622256	0.6243908937	0.6047075983	0.5718406605	0.4933897547	0.362307025	0.266559259	0.2772471058	0.2285359076	0.2109667971	0.3881188512	0.2809315245	0.2336380462	0.3628724217	0.6946648557	0.4336289836	0.6	0.5555555556	0.695652	0	0	0.75	0	0.3333333333	0.5	0	0	0.0909090909	0.25	0	1	0	0	0.6666666667	0	0	0	0	0.75	0	0	0.3333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.4032219595	0.4222715747	0.4360716657	0.1666666667	0.1666666667	0	0	0.5185185185	0	0	0	0	0.5407696192	0.4833555598	0	0.2016348016	0	0	0	0	0	0	0.4248129248	0.111111	0.9602643925	0.5996402998	0	1	1	0.3846153846	0.5714285714	0.4	0.75	0.3333333333	0	0	0.6666666667	0.5	0	0.4536008002	0.6350688857	0.4650797529	0.4444244049	0.4967873179	0.7419047085	0.5088967677	0	0.9232613366	0.2619892261	0.3880597015	0.7141181489	0.4871794872	B
0.4653958195	0.069977684	0.2904705037	0	0.2768068546	0.6396562759	0.7713073795	0.6120598511	0.5051682811	0.0168461955	0.5	0.1528271169	0.2916666667	0.2592592593	0.0714285714	0.4066360358	0.6689060153	0.4250348444	0.4065669094	0.5423604071	0.1968151869	0.4173068637	0.3858076978	0.3422988244	0.2723652538	0.3710113147	0.3514389855	0.3277233727	0.2592471524	0.2102466347	0	0.2903225806	0.1191301929	0	0	0.1428571429	0.5714285714	0.4285714286	0	0	0	0	0	0	0.4082488958	0.6910839803	0.555278464	0	0	0.2	0.3764209362	0.3340512084	0.4992011921	0.4494892009	0.7219647321	0.5000017321	0.1319390404	0	0.2750610993	0	0.265626337	0.2402080688	0.331144329	0.3996784255	0.3576242915	0.3711709126	0.3178384473	0.2751656324	0.151438135	0.1679678309	0.1672817696	0.2200963669	0.2473755542	0.2329298771	0.1884084906	0.1564046477	0.5205615222	0.3862979974	0.3368858169	0.2275170189	0.1908800655	0.1644034186	0.1367456073	0.8630070813	0.7174046136	0.4	0.7777777778	0	0	0	0	0	0.3888888889	0	0	0.6666666667	0.2727272727	0	0	0	0	0	0.6666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.2212278687	0.0837584462	0.1120179222	0.3333333333	0.6	0	0	0.2222222222	0	0	0	0	0.1629544601	0.3305305677	0	0.4380788603	0	0	1	0	0	0	0	0	0.0682634489	0	0	1	1	0	0.4285714286	0.6	0.25	0.3333333333	0	0	0.6666666667	0.3333333333	0	0.6118581907	0.4048789266	0.2208044017	0.2750082476	0.2661805848	0.5860317638	0.5067916109	0.5629902172	0.2635697995	0.0919721456	0.3582089552	0.37342717	0.3333333333	B
0.5813870292	0.0065983892	0.5981676755	0.9280201342	0.2768222901	0.6019613398	0.4249245334	0.5943376702	0.6273400477	0.173110029	0	0.421414102	0.6666666667	0.6296296296	0.3035714286	0.3773400459	0.6307388777	0.5478209237	0.235397753	0.6775007997	0.3701780329	0.6902615873	0.6547951411	0.5610866737	0.467209141	0.6385373791	0.5695431939	0.480668199	0.3654345788	0.293956955	0	0.5483870968	0.3771158302	0	0	0.5714285714	0.6666666667	0.2857142857	0	0	0	0	0	0	0.5103117693	0.6988081222	0.4877585375	0	0	0.3529824	0.4868274844	0.4151309205	0.4376775926	0.3178367841	0.5312880676	0.3535533039	0.2433920826	0.0721249714	0.3885004627	0.0721249714	0.4804813504	0.5072599593	0.5376779396	0.5975894932	0.5339498171	0.4767041732	0.3870536477	0.3019346582	0.4520754052	0.4813378348	0.4584951202	0.4633037319	0.4655300852	0.3893576961	0.310612039	0.2469061103	0.5286762061	0.4157925977	0.332340385	0.3848936035	0.3229811122	0.2560363867	0.4965622613	1	0.6519740346	0.6	0.8888888889	0	0	0	0	0.3333333333	0.6111111111	0	0	0.3333333333	0.2727272727	0.25	0	0	0	0	1	0	0	0	0	0.5	0	0	0	0	0	0.75	0	0	0	0	0	1	1	0	0	0.4424407145	0.3719147774	0.3809592758	0.3333333333	0.8333333333	0	0	0.3333333333	0	0	0	0	0.3486600513	0.4091934882	0	0.273432543	0	0	0.2481840709	0	0	0	0	0	0.3977899572	0	0	1	1	0.3076923077	0.5714285714	0.8	0.5	0.6666666667	0	0	0.6666666667	0.5	0	0.7558901978	0.6640143689	0.4188412836	0.5555265167	0.5251260186	0.6739108068	0.7144040962	0.3451498943	0.6463142481	0.3280777822	0.4776119403	0.4948816379	0.5512820513	B
0.5511626718	0.0166396567	0.453852508	0	0.2768222901	0.6878259136	0.4502055003	0.5632923605	0.6045769241	0.1263833555	0	0.3127241739	0.4166666667	0.4074074074	0.2321428571	0.3632756308	0.7195502058	0.3536287914	0.4007756223	0.5887561653	0.3153976592	0.5711582485	0.5017979165	0.4006276811	0.3454759039	0.4812605298	0.4259629792	0.3607120169	0.261998293	0.2077248064	0	0.3870967742	0.3438053558	0	0	0.1428571429	0.5238095238	0.2857142857	0.1111111111	0	0	0	0	0	0.5103117693	0.565439594	0.4520423469	0	0	0.3529824	0.4114154846	0.3839426538	0.4408843028	0.3892692482	0.2503593619	0	0.2464989396	0.1019988517	0.2515134792	0	0.3620354593	0.3577053179	0.3931729216	0.4596594448	0.3748707897	0.3691636753	0.300846624	0.2494631487	0.3530177785	0.3740296512	0.3735222231	0.3867434097	0.3817567986	0.3231060924	0.2516870002	0.203029592	0.4277467555	0.3106393733	0.2540452405	0.3409143876	0.2772188761	0.2180349908	0.3292589763	0.7129649487	0.7372344728	0.6	0.8888888889	0.1568626667	0.125	0	0.0833333333	0	0.3888888889	0	0	0.3333333333	0.1818181818	0.25	0	0	0	0	1	0	0	0	1	0.25	0	0	0	0	0	0.75	0	0	0	0	0	1	1	0	0	0.3394459287	0.2608403458	0.3125168287	0.5	0.5	0	0	0.1851851852	0	0.1397845133	0.0448476529	0	0.1876797951	0.2886135629	0	0.2657040404	0	0	0.2329048189	0	0	0	0	0	0.5252531072	0	0	1	1	0.3076923077	0.4285714286	0.6	0.25	0.3333333333	0	0	0.6666666667	0.3333333333	0	0.7529450989	0.510086968	0.3243167855	0.4308960596	0.3718715749	0.576308996	0.6994143248	0.3383517171	0.6356420407	0.1987912232	0.3582089552	0.4090424398	0.3974358974	B
0.5808759646	0.0067302537	0.2480865928	0.9292013423	0.0308547823	0.4178514096	0.5962598684	0.5201539068	0.3942914894	0.1140792954	0	0.2041082446	0.2916666667	0.2592592593	0.1785714286	0.3278400709	0.5829360199	0.6609299889	0.2353020454	0.6739111471	0.0772405871	0.1895602563	0.2135891861	0.1926604482	0.16612646	0.245475006	0.2304292621	0.2031405501	0.158972495	0.1221067815	0	0.2580645161	0.2079189849	0	0	0.4285714286	0.3333333333	0.2857142857	0.1111111111	0.2307692308	0	0	0	0	0.472852689	0.5891608506	0.4978476621	0	0	0.3953984	0.5146984407	0.4929077085	0.1287721629	0	0.2893986019	0	0.0893234165	0	0.2667478558	0	0.2041369314	0.2312831947	0.2169640716	0.3437550698	0.3365816593	0.327779526	0.255348585	0.1959599324	0.1906338148	0.2265026183	0.2052382041	0.263467305	0.3224122151	0.2747423358	0.2282123787	0.1865977747	0.2219572107	0.2377453699	0.2310187578	0.2033385392	0.2242880533	0.1959085395	0.1711229947	0.8478588155	0.4483466645	0.4	0.6666666667	0.3137253333	0	0	0.25	0	0.3888888889	0.1666666667	0	0.3333333333	0.1818181818	0	0	0	0	0	0.6666666667	0	0	0	0	0.25	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.1820944644	0.1497531618	0.1446814821	0.3333333333	0.4333333333	0	0	0.3333333333	0	0	0	0	0.2851001529	0.3266500813	0	0.2265540975	0	0	0.0691136757	0	0	0	0	0	0.3250844692	0.189055647	0	0.63636	0.5833325	0.2307692308	0.4285714286	0.2	0.25	0.3333333333	0	0	0.6666666667	0.3333333333	0	0.3370749055	0.3671930426	0.216738027	0.189595124	0.2393217511	0.688305554	0.3958922143	0.2351563832	0.5315785877	0.0882932598	0.2686567164	0.3915547025	0.2564102564	B
0.4539990801	0.0798307303	0.282433473	0	0.030714692	0.4995121132	0.3769001046	0.1765322073	0.0757169769	0.2353473097	0	0.3393956788	0.2916666667	0.2592592593	0.3571428571	0.3881059663	0.6264422865	0.5313931108	0.1344369658	0.857737456	0.1524873193	0.2826308131	0.2643624191	0.2810757128	0.221804486	0.2569629752	0.214917603	0.1580651112	0.1406426539	0.107639887	0	0.3548387097	0.35517253	0	0	0.4285714286	0.2857142857	0.1428571429	0.1111111111	0.3846153846	0.25	0	0	0	0	0.193865377	0.1284397404	0	0	0	0.2761846135	0.1364888397	0.2017002973	0	0.2667968942	0	0.1229293515	0	0.0918709881	0	0.3722321538	0.3648318162	0.3256602144	0.3863900925	0.305835751	0.2820630435	0.2228069686	0.1597914602	0.3321412052	0.3368342391	0.3000938461	0.2936608918	0.2775537866	0.2603726903	0.1375275722	0.0969800879	0.251338195	0.1638889419	0.1241566717	0.1451897172	0.0900855213	0.0658420885	0.3177998472	0.6098124717	0.7843889588	0.6	0.6666666667	0.5185186667	0	0	0.5	0	0.2222222222	0.1666666667	0	0.1666666667	0.3636363636	0	0	0	1	0	0.3333333333	0	0	0	1	0.5	0	0	0	0	0	0.5	0.1666666667	0	0	0	0	0	0	0	0	0.3981651029	0.4555399193	0.5627911684	0.25	0.4666666667	0	0	0.2592592593	0	0	0	0	0.2963859846	0.3026306604	0	0.1894514771	0	0	0.0403161899	0.1656039348	0	0.1219768049	1	0	0.6142555379	0	0	0.733336	0.6875	0.4615384615	0.2857142857	0.2	0.5	0.3333333333	0	0	0	0.5	0	0.7329962214	0.4762341802	0.3670006656	0.3507007952	0.3603979471	0.4613427615	0.5962353471	0.3654462129	0.7216173426	0.2008934437	0.328358209	0.5751759437	0.3205128205	B
0.652976951	0.0010174489	0.3902934505	0	0.2768068546	0.8002182375	0.403543905	0.4026067382	0.3858292376	0.1193819215	0	0.2744633585	0.5416666667	0.4814814815	0.2321428571	0.3159055813	0.6545240052	0.5591986745	0.3122040877	0.5752247794	0.2277466236	0.4445985179	0.3594743462	0.2906558923	0.1750544126	0.318457404	0.265977425	0.2083633971	0.1625762941	0.1188759392	0	0.3225806452	0.3200390136	0	0	0.2857142857	0.5714285714	0.1428571429	0.1111111111	0	0	0	0	0	0	0.1857073973	0.1609784844	0	0	0	0.0835815679	0.0816875479	0.5050894654	0.4494892009	0.4441044088	0.5000017321	0.2021614764	0.0832803003	0.1676984743	0.0832831287	0.3480305191	0.3096626069	0.3753170991	0.3520406977	0.251875169	0.2827879244	0.2075193628	0.1308259692	0.2804730603	0.2531595534	0.2323220416	0.1839912862	0.1664898787	0.1541677108	0.0986265634	0.0572371471	0.3584009832	0.1869236049	0.1536638944	0.1625810357	0.0854702941	0.0647525877	0.2834224599	0.7129649487	0.6164451684	0.6	0.7777777778	0.078432	0.125	0	0	0	0.5	0	0	0	0.4545454545	0	0	0	0.5	0	0.6666666667	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0.25	0	0	0	1	0	0	0.3578962222	0.312394161	0.5291349535	0.25	0.6	0	0	0.2222222222	0	0.1983327315	0.0801289927	0	0.2228728481	0.2956322928	0	0.1250463605	0	0	0.2418981067	0	0	0	0.3190705922	0	0.6501689384	0	0	1	1	0.3076923077	0.2857142857	0.4	0.5	0.6666666667	0	0	0	0.5	0	0.5818515226	0.4411936724	0.3022502736	0.3582968528	0.3216682673	0.4234992611	0.6036822008	0.2169636504	0.6260899668	0.1802654053	0.2985074627	0.4836852207	0.3205128205	B
